case_id,activity,timestamp,transition,duration_days
case_0219,D,2025-02-13 09:11:05,C→D,5.27228851471158
case_0220,A,2025-01-08 07:35:53,start,0.0
case_0220,B,2025-01-09 08:42:43,A→B,1.0464161141613473
case_0220,D,2025-01-10 11:05:28,B→D,1.0991286402193672
case_0221,A,2025-01-17 15:52:57,start,0.0
case_0221,B,2025-01-20 12:49:19,A→B,2.872480454803071
case_0221,C,2025-01-23 15:35:03,B→C,3.115091016902303
case_0221,D,2025-01-26 09:40:48,C→D,2.753996216716823
case_0222,A,2025-01-10 07:07:32,start,0.0
case_0222,B,2025-01-15 14:30:05,A→B,5.307328074274434
case_0222,D,2025-01-28 21:40:32,B→D,13.298923943558503
case_0223,A,2025-01-05 20:27:57,start,0.0
case_0223,B,2025-01-05 22:35:57,A→B,0.08888932179771973
case_0223,D,2025-01-08 16:24:30,B→D,2.7420502191835396
case_0224,A,2025-02-07 08:30:27,start,0.0
case_0224,B,2025-02-08 04:55:32,A→B,0.8507459963184139
case_0224,A,2025-02-09 07:02:28,B→A,1.0881561755795779
case_0224,B,2025-02-09 20:20:30,A→B,0.5541892004479114
case_0224,C,2025-02-13 14:45:55,B→C,3.76764278376581
case_0224,B,2025-02-14 10:41:50,C→B,0.8304963642743992
case_0224,D,2025-02-14 15:37:30,B→D,0.20532909443541314
case_0225,A,2025-01-09 04:01:36,start,0.0
case_0225,B,2025-01-10 21:47:11,A→B,1.7399857903126414
case_0225,A,2025-01-12 19:39:38,B→A,1.91142734226085
case_0225,B,2025-01-13 23:30:03,A→B,1.1600166783578638
case_0225,C,2025-01-16 03:03:48,B→C,2.1484308689365292
case_0225,B,2025-01-22 05:38:43,C→B,6.107583419204892
case_0225,A,2025-01-23 10:07:32,B→A,1.1866750013825111
case_0225,B,2025-01-23 21:56:05,A→B,0.49205234928647634
case_0225,C,2025-01-24 12:44:26,B→C,0.6169083438758296
case_0225,D,2025-01-28 14:55:36,C→D,4.091089630602578
case_0226,A,2025-01-02 20:59:49,start,0.0
case_0226,C,2025-01-07 08:36:18,A→C,4.483673923359834
case_0226,B,2025-01-08 16:08:21,C→B,1.3139250667667293
case_0226,C,2025-01-09 07:08:58,B→C,0.6254213982169414
case_0226,D,2025-01-23 11:14:15,C→D,14.170344308495817
case_0227,A,2025-01-02 07:54:39,start,0.0
case_0227,B,2025-01-05 04:33:54,A→B,2.8605865903604832
case_0227,A,2025-01-06 20:21:13,B→A,1.6578681649925113
case_0227,C,2025-01-09 09:32:34,A→C,2.549549367001047
case_0227,D,2025-01-12 16:23:52,C→D,3.285617213635321
case_0228,A,2025-02-23 23:36:50,start,0.0
case_0228,C,2025-02-28 15:43:18,A→C,4.671152842529969
case_0228,D,2025-03-03 20:12:44,C→D,3.1871137913508694
case_0229,A,2025-01-20 19:23:47,start,0.0
case_0229,B,2025-01-21 08:52:20,A→B,0.5614887045128398
case_0229,C,2025-01-22 14:35:53,B→C,1.2385780930029366
case_0229,D,2025-01-22 19:36:06,C→D,0.2084857781693954
case_0230,A,2025-02-18 10:23:32,start,0.0
case_0230,C,2025-03-01 13:56:11,A→C,11.147669162414761
case_0230,D,2025-03-05 11:10:19,C→D,3.8848242716384114
case_0231,A,2025-01-11 08:27:42,start,0.0
case_0231,B,2025-01-12 15:02:13,A→B,1.2739787992183598
case_0231,D,2025-01-24 04:42:30,B→D,11.569634715319738
case_0232,A,2025-01-03 19:05:48,start,0.0
case_0232,C,2025-01-06 10:28:37,A→C,2.6408479194728036
case_0232,B,2025-01-07 11:22:28,C→B,1.0373932318986876
case_0232,C,2025-01-10 18:29:51,B→C,3.2968010736043016
case_0232,B,2025-01-13 21:02:27,C→B,3.105961394429686
case_0232,C,2025-01-14 04:58:37,B→C,0.33068246561726156
case_0232,B,2025-01-14 13:39:14,C→B,0.3615340872816901
case_0232,C,2025-01-20 17:35:38,B→C,6.164168506605257
case_0232,B,2025-01-22 03:57:31,C→B,1.43185799472203
case_0232,C,2025-01-29 06:20:28,B→C,7.099271632227467
case_0232,D,2025-02-02 22:50:41,C→D,4.687651650137894
case_0233,A,2025-01-18 12:27:02,start,0.0
case_0233,C,2025-01-25 06:46:25,A→C,6.763467246742541
case_0233,B,2025-01-28 14:20:23,C→B,3.31525241408894
case_0233,C,2025-01-30 21:49:13,B→C,2.311691827361269
case_0234,A,2025-03-01 21:55:28,start,0.0
case_0234,B,2025-03-04 13:13:00,A→B,2.637183934760509
case_0234,D,2025-03-13 18:58:55,B→D,9.240215887021737
case_0235,A,2025-02-12 08:23:24,start,0.0
case_0235,B,2025-02-12 10:03:51,A→B,0.06976335908836324
case_0235,C,2025-02-15 01:39:15,B→C,2.6495834507233686
case_0235,B,2025-02-16 02:46:08,C→B,1.0464475843011956
case_0235,D,2025-02-19 14:56:22,B→D,3.507095291736474
case_0236,A,2025-01-12 05:54:56,start,0.0
case_0236,C,2025-01-15 10:10:16,A→C,3.1773090610572754
case_0236,D,2025-01-19 16:44:56,C→D,4.274078000951196
case_0237,A,2025-02-26 22:49:14,start,0.0
case_0237,B,2025-03-01 00:38:32,A→B,2.075903556106894
case_0238,A,2025-02-11 06:02:41,start,0.0
case_0238,B,2025-02-12 02:07:17,A→B,0.8365371512059435
case_0238,A,2025-02-14 18:27:29,B→A,2.680688224190434
case_0238,B,2025-02-15 08:11:27,A→B,0.5722033499693229
case_0238,C,2025-02-18 19:37:31,B→C,3.4764288732286497
case_0238,B,2025-02-24 08:32:14,C→B,5.5380009275796755
case_0238,D,2025-03-13 17:31:36,B→D,17.374558291616363
case_0239,A,2025-02-03 06:07:59,start,0.0
case_0239,B,2025-02-03 18:32:56,A→B,0.5173295022334474
case_0239,C,2025-02-08 22:43:54,B→C,5.1742819587393
case_0239,D,2025-02-20 03:02:23,C→D,11.179495317288215
case_0240,A,2025-02-17 06:54:53,start,0.0
case_0240,B,2025-02-24 11:14:14,A→B,7.180102983871644
case_0240,A,2025-02-27 11:04:22,B→A,2.993151692786854
case_0240,B,2025-02-27 19:06:30,A→B,0.33481088859274344
case_0240,C,2025-02-28 18:37:08,B→C,0.9796100690112475
case_0240,D,2025-03-06 05:16:35,C→D,5.4440633628334165
case_0241,A,2025-01-21 21:05:05,start,0.0
case_0241,B,2025-01-22 16:30:50,A→B,0.8095446174803659
case_0241,A,2025-01-25 10:53:29,B→A,2.7657346809371033
case_0241,B,2025-01-25 22:47:58,A→B,0.4961621710637414
case_0241,D,2025-02-12 10:09:49,B→D,17.473515280887234
case_0242,A,2025-01-06 16:33:06,start,0.0
case_0242,B,2025-01-14 21:49:45,A→B,8.219901506632878
case_0242,D,2025-01-24 22:07:03,B→D,10.012012043853302
case_0243,A,2025-01-17 17:33:31,start,0.0
case_0243,B,2025-01-18 05:34:33,A→B,0.500710390382654
case_0243,C,2025-01-19 00:26:11,B→C,0.7858578134005065
case_0243,D,2025-01-19 13:06:05,C→D,0.527703533270077
case_0244,A,2025-01-14 17:59:39,start,0.0
case_0244,B,2025-01-16 08:42:38,A→B,1.6131804257554276
case_0244,C,2025-01-17 12:23:08,B→C,1.1531202820187159
case_0244,B,2025-01-17 15:11:40,C→B,0.11704104522674497
case_0244,D,2025-01-25 21:01:00,B→D,8.242589386487053
case_0245,A,2025-02-06 08:15:03,start,0.0
case_0245,C,2025-02-11 10:58:54,A→C,5.113779573182402
case_0245,B,2025-02-13 13:20:57,C→B,2.0986442633144486
case_0245,C,2025-02-18 07:54:08,B→C,4.773040803622972
case_0245,B,2025-02-19 20:53:10,C→B,1.540996389000659
case_0245,C,2025-02-22 13:52:44,B→C,2.7080358710429646
case_0245,D,2025-02-24 03:55:18,C→D,1.5851117044253726
case_0246,A,2025-02-10 11:57:54,start,0.0
case_0246,C,2025-02-17 05:24:54,A→C,6.727091007294327
case_0246,D,2025-02-18 05:13:35,C→D,0.9921372952487655
case_0247,A,2025-02-18 00:05:31,start,0.0
case_0247,B,2025-02-22 09:24:22,A→B,4.388093248333551
case_0247,C,2025-02-26 19:03:01,B→C,4.401837477963209
case_0247,B,2025-03-01 21:37:19,C→B,3.1071504940041255
case_0247,D,2025-03-02 07:17:59,B→D,0.40324142715452105
case_0248,A,2025-02-16 11:53:40,start,0.0
case_0248,C,2025-03-05 12:31:55,A→C,17.02656689105188
case_0248,D,2025-03-08 08:48:02,C→D,2.844524338670304
case_0249,A,2025-01-27 18:26:40,start,0.0
case_0249,B,2025-01-31 01:47:09,A→B,3.305890171575369
case_0249,A,2025-02-02 23:00:13,B→A,2.8840758632518657
case_0249,C,2025-02-07 03:17:15,A→C,4.178486364826716
case_0249,B,2025-02-11 07:22:19,C→B,4.170194092373883
case_0249,D,2025-02-18 22:24:56,B→D,7.626817724702757
case_0250,A,2025-02-13 18:43:54,start,0.0
case_0250,B,2025-02-16 18:14:13,A→B,2.979393634691527
case_0250,C,2025-02-19 15:20:59,B→C,2.8796959443283265
case_0250,B,2025-02-20 11:43:39,C→B,0.8490810335781571
case_0250,A,2025-02-23 09:52:53,B→A,2.9230758603070655
case_0250,B,2025-02-23 13:39:44,A→B,0.15753406656534885
case_0250,A,2025-02-24 16:33:37,B→A,1.1207479246761487
case_0250,C,2025-03-01 17:44:20,A→C,5.049112456926734
case_0250,D,2025-03-20 16:22:11,C→D,18.94294858456988
case_0251,A,2025-01-10 06:19:38,start,0.0
case_0251,B,2025-01-16 12:17:45,A→B,6.24869200324624
case_0251,C,2025-01-20 16:09:47,B→C,4.161131094592304
case_0251,B,2025-01-25 06:10:49,C→B,4.584051274291959
case_0251,C,2025-01-30 00:25:35,B→C,4.760258777986635
case_0251,B,2025-02-04 09:48:19,C→B,5.390781843370764
case_0251,C,2025-02-13 00:06:06,B→C,8.595684876765674
case_0251,D,2025-02-13 14:16:48,C→D,0.5907590002740903
case_0252,A,2025-02-09 10:42:46,start,0.0
case_0252,C,2025-02-14 03:08:47,A→C,4.684730134656673
case_0252,D,2025-02-15 04:54:04,C→D,1.0731103358896315
case_0253,A,2025-01-23 19:05:35,start,0.0
case_0254,A,2025-02-28 22:59:54,start,0.0
case_0254,B,2025-03-01 06:47:30,A→B,0.3247203039415955
case_0254,D,2025-03-06 12:49:47,B→D,5.251585657728471
case_0255,A,2025-01-16 22:12:33,start,0.0
case_0255,C,2025-01-27 01:30:17,A→C,10.13731695471008
case_0255,B,2025-01-31 21:31:02,C→B,4.833854092489153
case_0255,C,2025-02-05 16:13:20,B→C,4.779372790054284
case_0255,D,2025-02-13 18:02:19,C→D,8.075681192970947
case_0256,A,2025-02-05 06:20:58,start,0.0
case_0256,B,2025-02-08 03:29:15,A→B,2.8807413309966767
case_0257,A,2025-02-12 08:44:11,start,0.0
case_0257,B,2025-02-12 13:46:51,A→B,0.21017790193910854
case_0257,C,2025-02-18 06:45:11,B→C,5.707175412927967
case_0257,D,2025-02-18 19:33:56,C→D,0.5338612579265662
case_0258,A,2025-01-17 03:12:55,start,0.0
case_0258,B,2025-01-18 00:37:08,A→B,0.8918150484564071
case_0258,C,2025-01-23 20:56:59,B→C,5.847120492830482
case_0258,D,2025-01-25 05:21:04,C→D,1.3500549796571715
case_0259,A,2025-01-14 06:45:13,start,0.0
case_0259,B,2025-01-17 12:29:51,A→B,3.2393317340116177
case_0259,A,2025-01-18 17:26:22,B→A,1.2059079459299333
case_0259,C,2025-01-22 12:12:00,A→C,3.781692519994442
case_0259,D,2025-02-05 05:59:00,C→D,13.740966943925068
case_0260,A,2025-02-17 10:13:01,start,0.0
case_0260,B,2025-02-17 15:31:21,A→B,0.22106544920207638
case_0260,D,2025-02-25 16:40:07,B→D,8.047753845275823
case_0261,A,2025-01-14 06:01:21,start,0.0
case_0261,B,2025-01-14 10:32:04,A→B,0.18799998401451656
case_0261,D,2025-01-17 14:42:31,B→D,3.1739316745467194
case_0262,A,2025-01-23 05:13:59,start,0.0
case_0262,C,2025-01-26 18:04:10,A→C,3.5348558967714045
case_0262,B,2025-01-27 07:03:06,C→B,0.5409205965091988
case_0262,D,2025-02-03 11:33:20,B→D,7.187664434157346
case_0263,A,2025-01-02 10:09:44,start,0.0
case_0263,C,2025-01-05 14:59:32,A→C,3.2012555634869875
case_0263,B,2025-01-10 19:12:23,C→B,5.175585631372445
case_0263,C,2025-01-13 10:18:31,B→C,2.629258929916018
case_0263,B,2025-01-14 16:35:59,C→B,1.2621341423183665
case_0263,C,2025-01-15 02:05:46,B→C,0.3956818699012956
case_0263,D,2025-01-15 16:30:36,C→D,0.6005811703574278
case_0264,A,2025-02-23 09:24:04,start,0.0
case_0264,B,2025-02-23 17:04:50,A→B,0.31997362214015007
case_0264,C,2025-02-25 00:52:43,B→C,1.3249271063079187
case_0264,B,2025-02-28 05:31:22,C→B,3.193502212237159
case_0264,C,2025-02-28 21:51:35,B→C,0.6807102267838943
case_0264,B,2025-03-01 23:37:04,C→B,1.0732444768916727
case_0264,A,2025-03-03 21:58:32,B→A,1.9315736648764483
case_0264,B,2025-03-05 04:55:52,A→B,1.289817480867507
case_0264,D,2025-03-07 23:12:49,B→D,2.761776719491717
case_0265,A,2025-01-02 06:55:42,start,0.0
case_0265,B,2025-01-02 23:48:07,A→B,0.7030696559597311
case_0265,D,2025-01-04 09:59:35,B→D,1.4246228409549384
case_0266,A,2025-02-15 19:58:45,start,0.0
case_0266,B,2025-02-17 01:22:26,A→B,1.2247848679786284
case_0266,A,2025-02-18 10:12:41,B→A,1.3682248001384838
case_0266,B,2025-02-19 03:34:21,A→B,0.7233817154858313
case_0266,C,2025-02-21 02:15:03,B→C,1.9449319841576704
case_0266,D,2025-03-10 15:55:58,C→D,17.57008117030385
case_0267,A,2025-02-14 19:38:31,start,0.0
case_0267,B,2025-02-17 18:17:19,A→B,2.9436144821666903
case_0267,A,2025-02-19 20:57:20,B→A,2.111123432861245
case_0267,C,2025-02-22 07:46:07,A→C,2.4505378545348684
case_0267,D,2025-02-26 06:13:03,C→D,3.93537109293891
case_0268,A,2025-01-21 17:18:31,start,0.0
case_0268,B,2025-01-22 03:08:47,A→B,0.40990329350863347
case_0268,C,2025-01-25 07:40:16,B→C,3.1885254728773784
case_0268,D,2025-01-26 06:35:49,C→D,0.9552450009729023
case_0269,A,2025-02-20 15:07:39,start,0.0
case_0269,B,2025-02-21 03:19:52,A→B,0.5084805729924582
case_0269,D,2025-02-26 12:45:07,B→D,5.392544406507774
case_0270,A,2025-01-23 17:44:14,start,0.0
case_0271,A,2025-01-30 17:06:24,start,0.0
case_0271,B,2025-01-30 21:34:14,A→B,0.1859916875202432
case_0271,C,2025-02-03 15:57:35,B→C,3.766220133302239
case_0271,D,2025-02-11 00:14:44,C→D,7.345238070423253
case_0272,A,2025-02-02 23:12:30,start,0.0
case_0272,B,2025-02-03 07:49:52,A→B,0.3592781181806708
case_0272,C,2025-02-06 15:13:22,B→C,3.3079818750272603
case_0272,D,2025-02-10 11:08:45,C→D,3.83013233329257
case_0273,A,2025-02-07 03:46:58,start,0.0
case_0273,B,2025-02-09 11:50:51,A→B,2.336039610129219
case_0273,C,2025-02-13 15:29:01,B→C,4.151496634958006
case_0273,D,2025-03-04 18:44:11,C→D,19.135531390667445
case_0274,A,2025-02-25 16:28:45,start,0.0
case_0274,B,2025-02-25 23:54:34,A→B,0.30959856080931386
case_0274,C,2025-02-27 02:01:38,B→C,1.0882365348554204
case_0274,D,2025-02-27 23:40:58,C→D,0.9023111858924742
case_0275,A,2025-02-21 20:31:25,start,0.0
case_0275,C,2025-02-25 12:39:47,A→C,3.6724785437227174
case_0275,B,2025-03-02 02:10:51,C→B,4.563243317493023
case_0275,D,2025-03-03 19:05:05,B→D,1.704332709738999
case_0276,A,2025-01-02 08:12:00,start,0.0
case_0276,B,2025-01-02 16:27:18,A→B,0.34395814570626776
case_0276,C,2025-01-07 05:01:32,B→C,4.523780781047632
case_0276,D,2025-01-09 22:12:28,C→D,2.715919845157294
case_0277,A,2025-02-14 22:31:32,start,0.0
case_0277,B,2025-02-14 23:24:13,A→B,0.036595185222785924
case_0277,C,2025-02-19 14:47:05,B→C,4.640879230720414
case_0277,D,2025-02-24 23:55:47,C→D,5.381040541726334
case_0278,A,2025-02-18 11:01:26,start,0.0
case_0278,B,2025-02-19 00:00:32,A→B,0.5410491397617307
case_0278,C,2025-02-22 10:46:04,B→C,3.4482812269057175
case_0278,B,2025-02-23 11:51:02,C→B,1.045118060860486
case_0278,C,2025-03-03 09:53:46,B→C,7.918564780644138
case_0278,B,2025-03-04 01:25:03,C→B,0.6467238175009484
case_0278,D,2025-03-09 05:15:25,B→D,5.159975402157125
case_0279,A,2025-02-07 14:25:52,start,0.0
case_0279,C,2025-02-10 23:45:54,A→C,3.388913173070874
case_0279,B,2025-02-19 05:33:52,C→B,8.241639119506292
case_0279,C,2025-02-22 00:54:29,B→C,2.805990965395667
case_0279,B,2025-03-11 03:34:00,C→B,17.110770742689667
case_0279,A,2025-03-12 23:43:30,B→A,1.8399266658048425
case_0279,C,2025-03-17 19:27:11,A→C,4.822005738856191
case_0280,A,2025-01-01 21:27:56,start,0.0
case_0280,B,2025-01-02 08:59:11,A→B,0.48002764277691773
case_0280,D,2025-01-10 20:29:59,B→D,8.47972457683355
case_0281,A,2025-02-10 23:10:03,start,0.0
case_0281,C,2025-02-13 08:42:00,A→C,2.397194175275945
case_0281,B,2025-02-16 09:34:14,C→B,3.0362673359242227
case_0281,A,2025-02-17 17:47:45,B→A,1.342718011916011
case_0281,B,2025-02-18 00:21:45,A→B,0.27361090380095554
case_0281,A,2025-02-20 14:34:46,B→A,2.5923756072736595
case_0281,B,2025-02-21 08:32:21,A→B,0.7483219169994424
case_0281,A,2025-02-22 22:41:23,B→A,1.5896099764278375
case_0281,B,2025-02-23 11:53:07,A→B,0.549806041221208
case_0281,D,2025-03-04 09:34:25,B→D,8.903685478080561
case_0282,A,2025-01-08 12:17:03,start,0.0
case_0282,B,2025-01-16 08:28:41,A→B,7.841410662779748
case_0282,C,2025-01-18 06:28:40,B→C,1.916654294551562
case_0283,A,2025-02-04 05:00:50,start,0.0
case_0283,B,2025-02-08 07:46:40,A→B,4.115163122687044
case_0283,C,2025-02-15 03:50:21,B→C,6.8358952142074285
case_0283,D,2025-02-19 07:54:47,C→D,4.169748894861243
case_0284,A,2025-01-11 03:59:19,start,0.0
case_0284,B,2025-01-11 21:32:40,A→B,0.7314946441174884
case_0284,C,2025-01-14 04:38:14,B→C,2.295531712276797
case_0284,B,2025-01-18 18:39:43,C→B,4.584366092331088
case_0284,D,2025-01-28 18:06:13,B→D,9.976729423611994
case_0285,A,2025-01-25 13:06:51,start,0.0
case_0285,B,2025-01-30 21:08:18,A→B,5.334338214765675
case_0285,C,2025-02-01 04:36:07,B→C,1.3109874626441371
case_0285,D,2025-02-17 00:15:01,C→D,15.818680496820324
case_0286,A,2025-02-21 07:09:53,start,0.0
case_0286,B,2025-02-24 20:42:06,A→B,3.5640452030639485
case_0286,C,2025-02-28 17:47:26,B→C,3.87870438463171
case_0286,B,2025-03-02 22:46:00,C→B,2.2073369629248525
case_0286,D,2025-03-14 00:11:10,B→D,11.059146921296698
case_0287,A,2025-02-24 14:12:37,start,0.0
case_0287,B,2025-03-01 01:27:49,A→B,4.468896214775209
case_0287,D,2025-03-09 02:30:41,B→D,8.04365516066186
case_0288,A,2025-02-09 03:16:50,start,0.0
case_0288,C,2025-02-11 01:16:43,A→C,1.9165919329775634
case_0288,D,2025-02-12 10:03:13,C→D,1.36562248117632
case_0289,A,2025-01-18 14:33:04,start,0.0
case_0289,B,2025-01-20 01:14:42,A→B,1.4455808026415402
case_0289,C,2025-01-20 21:04:39,B→C,0.8263515610207819
case_0289,D,2025-01-21 08:14:43,C→D,0.46532988867800906
case_0290,A,2025-02-28 11:59:58,start,0.0
case_0290,B,2025-03-03 17:08:33,A→B,3.214296604204415
case_0290,A,2025-03-06 01:06:15,B→A,2.331737151636958
case_0290,B,2025-03-09 16:03:48,A→B,3.623299180585734
case_0290,D,2025-03-18 21:42:19,B→D,9.235080290254484
case_0291,A,2025-01-03 18:26:00,start,0.0
case_0291,B,2025-01-05 22:39:35,A→B,2.1760979533479716
case_0291,C,2025-01-08 17:27:09,B→C,2.783032078277296
case_0291,D,2025-01-09 06:15:44,C→D,0.5337393735861777
case_0292,A,2025-01-24 18:13:50,start,0.0
case_0292,B,2025-01-27 10:12:38,A→B,2.665833187176709
case_0292,C,2025-01-29 17:05:04,B→C,2.286414092380836
case_0292,D,2025-02-01 06:32:48,C→D,2.5609229819024115
case_0293,A,2025-02-01 06:33:26,start,0.0
case_0293,B,2025-02-02 10:23:16,A→B,1.1596051207997822
case_0293,C,2025-02-04 09:23:51,B→C,1.9587419843960254
case_0293,B,2025-02-09 09:19:54,C→B,4.997255240568405
case_0293,D,2025-02-13 02:42:53,B→D,3.724291384843333
case_0294,A,2025-02-03 18:09:10,start,0.0
case_0294,C,2025-02-11 02:22:46,A→C,7.342773516570563
case_0294,D,2025-03-04 22:01:22,C→D,21.81846598387923
case_0295,A,2025-01-07 12:04:08,start,0.0
case_0295,C,2025-01-18 04:17:24,A→C,10.67587538065821
case_0295,B,2025-01-29 10:32:50,C→B,11.260721260152318
case_0295,A,2025-01-30 19:04:28,B→A,1.3552958984829715
case_0295,B,2025-02-01 03:56:27,A→B,1.3694360332918656
case_0295,A,2025-02-03 01:06:19,B→A,1.8818444701394377
case_0295,B,2025-02-06 13:57:00,A→B,3.5351982891935663
case_0295,A,2025-02-09 10:37:32,B→A,2.8614862043115323
case_0295,B,2025-02-15 06:48:00,A→B,5.840605393602495
case_0295,D,2025-02-19 13:44:46,B→D,4.2894181501066555
case_0296,A,2025-01-17 07:29:34,start,0.0
case_0296,B,2025-01-20 12:15:20,A→B,3.1984490869516917
case_0296,C,2025-01-23 01:31:44,B→C,2.553055327777376
case_0296,D,2025-01-25 20:26:57,C→D,2.788340230774958
case_0297,A,2025-03-01 02:52:06,start,0.0
case_0298,A,2025-01-08 04:53:44,start,0.0
case_0298,B,2025-01-08 04:59:09,A→B,0.0037612307066387934
case_0298,A,2025-01-10 06:26:38,B→A,2.060755231909824
case_0298,C,2025-01-15 07:06:52,A→C,5.02793866132605
case_0298,D,2025-02-09 15:27:56,C→D,25.34796056335322
case_0299,A,2025-02-09 04:16:39,start,0.0
case_0299,B,2025-02-11 05:08:50,A→B,2.036233324832552
case_0299,D,2025-02-13 11:03:49,B→D,2.246523581801399
case_0300,A,2025-01-26 07:55:42,start,0.0
case_0300,B,2025-01-26 22:16:04,A→B,0.5974728685868596
case_0300,D,2025-02-01 00:48:02,B→D,5.105535286707202
case_0301,A,2025-01-25 21:42:44,start,0.0
case_0301,C,2025-02-01 01:15:13,A→C,6.14755127361231
case_0301,D,2025-02-15 06:01:23,C→D,14.198730530482864
case_0302,A,2025-02-05 14:51:14,start,0.0
case_0302,C,2025-02-10 23:25:38,A→C,5.357227935849526
case_0302,D,2025-02-18 23:05:45,C→D,7.986186640195063
case_0303,A,2025-01-20 10:11:33,start,0.0
case_0303,B,2025-01-25 20:34:13,A→B,5.432407089283989
case_0303,C,2025-01-28 06:16:14,B→C,2.404185580218452
case_0303,D,2025-02-01 04:00:55,C→D,3.9060234653893033
case_0304,A,2025-02-16 16:40:23,start,0.0
case_0304,B,2025-02-20 00:16:25,A→B,3.316686770246664
case_0304,D,2025-03-03 08:37:51,B→D,11.348225661365971
case_0305,A,2025-01-22 07:50:52,start,0.0
case_0305,B,2025-01-23 18:34:36,A→B,1.4470434069795415
case_0305,C,2025-01-25 07:37:22,B→C,1.5435883688432437
case_0305,D,2025-01-31 16:49:21,C→D,6.383318698242241
case_0306,A,2025-01-15 15:44:44,start,0.0
case_0306,C,2025-01-19 08:50:56,A→C,3.712643165332848
case_0306,B,2025-01-20 02:34:50,C→B,0.738814271209502
case_0306,C,2025-01-24 00:26:52,B→C,3.9111370897112554
case_0306,D,2025-01-26 07:59:57,C→D,2.3146367687508764
case_0307,A,2025-01-06 19:22:50,start,0.0
case_0307,C,2025-01-10 11:32:06,A→C,3.6731050880784757
case_0307,B,2025-01-10 17:28:41,C→B,0.24762517203594836
case_0307,C,2025-01-14 17:52:57,B→C,4.0168493646669265
case_0307,D,2025-01-18 10:49:24,C→D,3.705869121844027
case_0308,A,2025-03-01 11:08:31,start,0.0
case_0308,B,2025-03-02 02:48:18,A→B,0.65263760215508
case_0308,C,2025-03-06 03:33:25,B→C,4.031327982653671
case_0309,A,2025-02-23 01:52:31,start,0.0
case_0309,B,2025-02-23 13:18:21,A→B,0.47628428490746755
case_0309,C,2025-03-03 08:41:20,B→C,7.807624285769366
case_0309,B,2025-03-04 00:18:10,C→B,0.6505814153082898
case_0309,D,2025-03-06 20:53:19,B→D,2.8577355558421633
case_0310,A,2025-02-16 10:29:59,start,0.0
case_0310,B,2025-02-19 10:09:12,A→B,2.9855758243944064
case_0311,A,2025-01-07 20:47:49,start,0.0
case_0311,C,2025-01-12 02:53:35,A→C,4.25400386893562
case_0311,D,2025-01-13 22:36:56,C→D,1.8217688473542308
case_0312,A,2025-01-14 00:27:48,start,0.0
case_0312,C,2025-01-21 18:26:07,A→C,7.748822485065998
case_0312,B,2025-01-22 07:55:55,C→B,0.5623641920875899
case_0312,C,2025-01-27 14:13:36,B→C,5.262286168948384
case_0312,B,2025-01-28 16:08:10,C→B,1.079554403945238
case_0312,C,2025-02-02 19:15:42,B→C,5.130237131693974
case_0312,D,2025-02-03 23:30:36,C→D,1.1770086147976357
case_0313,A,2025-01-05 04:03:36,start,0.0
case_0313,B,2025-01-05 04:38:21,A→B,0.024129969060178225
case_0313,A,2025-01-06 11:37:31,B→A,1.2910930648648136
case_0313,B,2025-01-06 15:12:37,A→B,0.14937609430767607
case_0313,A,2025-01-08 06:06:36,B→A,1.6208165965043628
case_0313,B,2025-01-10 18:23:41,A→B,2.511869673595873
case_0313,D,2025-01-31 20:21:57,B→D,21.082129680834342
case_0314,A,2025-01-27 03:19:26,start,0.0
case_0314,B,2025-01-27 18:44:57,A→B,0.6427127068478522
case_0315,A,2025-02-02 00:21:11,start,0.0
case_0315,B,2025-02-03 19:06:06,A→B,1.7811850991356433
case_0315,D,2025-02-15 14:07:12,B→D,11.792438661560558
case_0316,A,2025-02-02 13:11:24,start,0.0
case_0317,A,2025-02-08 06:43:52,start,0.0
case_0317,B,2025-02-09 18:29:07,A→B,1.4897575647471837
case_0317,C,2025-02-14 14:56:17,B→C,4.852198317901053
case_0317,B,2025-02-21 10:54:56,C→B,6.832394040181338
case_0318,A,2025-02-20 07:25:35,start,0.0
case_0318,C,2025-02-25 07:48:45,A→C,5.016098739583142
case_0318,B,2025-03-04 15:15:27,C→B,7.310200827307242
case_0318,D,2025-03-07 14:51:26,B→D,2.983321368369463
case_0319,A,2025-02-05 20:18:47,start,0.0
case_0319,B,2025-02-15 06:33:06,A→B,9.426617695501676
case_0319,C,2025-02-16 19:35:18,B→C,1.5431936155491428
case_0319,B,2025-02-17 09:58:22,C→B,0.5993435752644114
case_0319,A,2025-02-19 17:56:12,B→A,2.3318291693247897
case_0319,B,2025-02-20 10:01:34,A→B,0.6703977646258625
case_0319,C,2025-02-22 22:28:15,B→C,2.5185331758896314
case_0320,A,2025-02-07 15:38:31,start,0.0
case_0320,B,2025-02-08 08:33:24,A→B,0.7047772401294341
case_0320,A,2025-02-10 04:26:07,B→A,1.8282818930384956
case_0320,B,2025-02-13 00:56:17,A→B,2.8542768155360214
case_0320,C,2025-02-17 03:48:35,B→C,4.119654771828609
case_0320,B,2025-02-18 08:13:55,C→B,1.1842592383572867
case_0320,A,2025-02-20 05:49:23,B→A,1.89963245131573
case_0320,B,2025-02-23 18:31:11,A→B,3.529033071781985
case_0320,C,2025-02-28 09:31:33,B→C,4.625253263603575
case_0320,B,2025-02-28 12:04:04,C→B,0.10590859579817646
